,Entity,Code,Date,Daily confirmed cases (7-day average),Days since confirmed cases first reached 30 per day
13445,Lebanon,LBN,"Jun 6, 2020",20.0,71.0
13446,Lebanon,LBN,"Jun 7, 2020",18.42857,72.0
13447,Lebanon,LBN,"Jun 8, 2020",15.85714,73.0
13448,Lebanon,LBN,"Jun 9, 2020",16.71429,74.0
13449,Lebanon,LBN,"Jun 10, 2020",18.0,75.0
13450,Lebanon,LBN,"Jun 11, 2020",18.85714,76.0
13451,Lebanon,LBN,"Jun 12, 2020",13.71429,77.0
13452,Lebanon,LBN,"Jun 13, 2020",15.71429,78.0
13453,Lebanon,LBN,"Jun 14, 2020",17.42857,79.0
13454,Lesotho,LSO,"May 17, 2020",0.33333,
13455,Lesotho,LSO,"May 18, 2020",0.25,
13456,Lesotho,LSO,"May 19, 2020",0.2,
13457,Lesotho,LSO,"May 20, 2020",0.16667,
13458,Lesotho,LSO,"May 21, 2020",0.14286,
13459,Lesotho,LSO,"May 22, 2020",0.0,
13460,Lesotho,LSO,"May 23, 2020",0.0,
13461,Lesotho,LSO,"May 24, 2020",0.14286,
13462,Lesotho,LSO,"May 25, 2020",0.14286,
13463,Lesotho,LSO,"May 26, 2020",0.14286,
13464,Lesotho,LSO,"May 27, 2020",0.14286,
13465,Lesotho,LSO,"May 28, 2020",0.14286,
13466,Lesotho,LSO,"May 29, 2020",0.14286,
13467,Lesotho,LSO,"May 30, 2020",0.14286,
13468,Lesotho,LSO,"May 31, 2020",0.0,
13469,Lesotho,LSO,"Jun 1, 2020",0.0,
13470,Lesotho,LSO,"Jun 2, 2020",0.0,
13471,Lesotho,LSO,"Jun 3, 2020",0.0,
13472,Lesotho,LSO,"Jun 4, 2020",0.0,
13473,Lesotho,LSO,"Jun 5, 2020",0.28571,
13474,Lesotho,LSO,"Jun 6, 2020",0.28571,
13475,Lesotho,LSO,"Jun 7, 2020",0.28571,
13476,Lesotho,LSO,"Jun 8, 2020",0.28571,
13477,Lesotho,LSO,"Jun 9, 2020",0.28571,
13478,Lesotho,LSO,"Jun 10, 2020",0.28571,
13479,Lesotho,LSO,"Jun 11, 2020",0.28571,
13480,Lesotho,LSO,"Jun 12, 2020",0.0,
13481,Lesotho,LSO,"Jun 13, 2020",0.0,
13482,Lesotho,LSO,"Jun 14, 2020",0.0,
13483,Liberia,LBR,"Mar 19, 2020",0.66667,
13484,Liberia,LBR,"Mar 20, 2020",0.5,
13485,Liberia,LBR,"Mar 21, 2020",0.4,
13486,Liberia,LBR,"Mar 22, 2020",0.5,
13487,Liberia,LBR,"Mar 23, 2020",0.42857,
13488,Liberia,LBR,"Mar 24, 2020",0.28571,
13489,Liberia,LBR,"Mar 25, 2020",0.14286,
13490,Liberia,LBR,"Mar 26, 2020",0.14286,
13491,Liberia,LBR,"Mar 27, 2020",0.14286,
13492,Liberia,LBR,"Mar 28, 2020",0.14286,
13493,Liberia,LBR,"Mar 29, 2020",0.0,
13494,Liberia,LBR,"Mar 30, 2020",0.0,
13495,Liberia,LBR,"Mar 31, 2020",0.0,
13496,Liberia,LBR,"Apr 1, 2020",0.0,
13497,Liberia,LBR,"Apr 2, 2020",0.42857,
13498,Liberia,LBR,"Apr 3, 2020",0.42857,
13499,Liberia,LBR,"Apr 4, 2020",0.57143,
13500,Liberia,LBR,"Apr 5, 2020",1.0,
13501,Liberia,LBR,"Apr 6, 2020",1.42857,
13502,Liberia,LBR,"Apr 7, 2020",1.57143,
13503,Liberia,LBR,"Apr 8, 2020",1.57143,
13504,Liberia,LBR,"Apr 9, 2020",3.57143,
13505,Liberia,LBR,"Apr 10, 2020",3.57143,
13506,Liberia,LBR,"Apr 11, 2020",4.28571,
13507,Liberia,LBR,"Apr 12, 2020",5.42857,
13508,Liberia,LBR,"Apr 13, 2020",5.28571,
13509,Liberia,LBR,"Apr 14, 2020",6.42857,
13510,Liberia,LBR,"Apr 15, 2020",6.42857,
13511,Liberia,LBR,"Apr 16, 2020",4.0,
13512,Liberia,LBR,"Apr 17, 2020",6.0,
13513,Liberia,LBR,"Apr 18, 2020",5.57143,
13514,Liberia,LBR,"Apr 19, 2020",4.71429,
13515,Liberia,LBR,"Apr 20, 2020",5.85714,
13516,Liberia,LBR,"Apr 21, 2020",5.71429,
13517,Liberia,LBR,"Apr 22, 2020",6.0,
13518,Liberia,LBR,"Apr 23, 2020",6.0,
13519,Liberia,LBR,"Apr 24, 2020",4.0,
13520,Liberia,LBR,"Apr 25, 2020",5.85714,
13521,Liberia,LBR,"Apr 26, 2020",5.57143,
13522,Liberia,LBR,"Apr 27, 2020",4.71429,
13523,Liberia,LBR,"Apr 28, 2020",4.85714,
13524,Liberia,LBR,"Apr 29, 2020",5.71429,
13525,Liberia,LBR,"Apr 30, 2020",5.71429,
13526,Liberia,LBR,"May 1, 2020",5.71429,
13527,Liberia,LBR,"May 2, 2020",5.0,
13528,Liberia,LBR,"May 3, 2020",4.85714,
13529,Liberia,LBR,"May 4, 2020",4.85714,
13530,Liberia,LBR,"May 5, 2020",4.71429,
13531,Liberia,LBR,"May 6, 2020",4.14286,
13532,Liberia,LBR,"May 7, 2020",5.28571,
13533,Liberia,LBR,"May 8, 2020",6.85714,
13534,Liberia,LBR,"May 9, 2020",6.71429,
13535,Liberia,LBR,"May 10, 2020",6.42857,
13536,Liberia,LBR,"May 11, 2020",5.85714,
13537,Liberia,LBR,"May 12, 2020",6.42857,
13538,Liberia,LBR,"May 13, 2020",6.0,
13539,Liberia,LBR,"May 14, 2020",5.0,
13540,Liberia,LBR,"May 15, 2020",3.71429,
13541,Liberia,LBR,"May 16, 2020",2.85714,
13542,Liberia,LBR,"May 17, 2020",3.42857,
13543,Liberia,LBR,"May 18, 2020",3.85714,
13544,Liberia,LBR,"May 19, 2020",2.57143,
13545,Liberia,LBR,"May 20, 2020",3.0,
13546,Liberia,LBR,"May 21, 2020",3.57143,
13547,Liberia,LBR,"May 22, 2020",3.57143,
13548,Liberia,LBR,"May 23, 2020",4.28571,
13549,Liberia,LBR,"May 24, 2020",4.57143,
13550,Liberia,LBR,"May 25, 2020",5.57143,
13551,Liberia,LBR,"May 26, 2020",5.14286,
13552,Liberia,LBR,"May 27, 2020",4.71429,
13553,Liberia,LBR,"May 28, 2020",4.0,
13554,Liberia,LBR,"May 29, 2020",4.14286,
13555,Liberia,LBR,"May 30, 2020",3.42857,
13556,Liberia,LBR,"May 31, 2020",3.57143,
13557,Liberia,LBR,"Jun 1, 2020",3.28571,
13558,Liberia,LBR,"Jun 2, 2020",4.42857,
13559,Liberia,LBR,"Jun 3, 2020",6.42857,
13560,Liberia,LBR,"Jun 4, 2020",7.14286,
13561,Liberia,LBR,"Jun 5, 2020",7.42857,
13562,Liberia,LBR,"Jun 6, 2020",8.71429,
13563,Liberia,LBR,"Jun 7, 2020",9.28571,
13564,Liberia,LBR,"Jun 8, 2020",10.14286,
13565,Liberia,LBR,"Jun 9, 2020",10.57143,
13566,Liberia,LBR,"Jun 10, 2020",10.28571,
13567,Liberia,LBR,"Jun 11, 2020",11.57143,
13568,Liberia,LBR,"Jun 12, 2020",12.71429,
13569,Liberia,LBR,"Jun 13, 2020",12.42857,
13570,Liberia,LBR,"Jun 14, 2020",14.42857,
13571,Libya,LBY,"Mar 27, 2020",0.33333,
13572,Libya,LBY,"Mar 28, 2020",0.25,
13573,Libya,LBY,"Mar 29, 2020",0.2,
13574,Libya,LBY,"Mar 30, 2020",1.33333,
13575,Libya,LBY,"Mar 31, 2020",1.14286,
13576,Libya,LBY,"Apr 1, 2020",1.28571,
13577,Libya,LBY,"Apr 2, 2020",1.28571,
13578,Libya,LBY,"Apr 3, 2020",1.42857,
13579,Libya,LBY,"Apr 4, 2020",1.42857,
13580,Libya,LBY,"Apr 5, 2020",2.42857,
13581,Libya,LBY,"Apr 6, 2020",1.42857,
13582,Libya,LBY,"Apr 7, 2020",1.42857,
13583,Libya,LBY,"Apr 8, 2020",1.28571,
13584,Libya,LBY,"Apr 9, 2020",1.57143,
13585,Libya,LBY,"Apr 10, 2020",1.85714,
13586,Libya,LBY,"Apr 11, 2020",1.85714,
13587,Libya,LBY,"Apr 12, 2020",1.0,
13588,Libya,LBY,"Apr 13, 2020",1.0,
13589,Libya,LBY,"Apr 14, 2020",1.14286,
13590,Libya,LBY,"Apr 15, 2020",2.28571,
13591,Libya,LBY,"Apr 16, 2020",3.85714,
13592,Libya,LBY,"Apr 17, 2020",3.57143,
13593,Libya,LBY,"Apr 18, 2020",3.57143,
13594,Libya,LBY,"Apr 19, 2020",3.42857,
13595,Libya,LBY,"Apr 20, 2020",3.42857,
13596,Libya,LBY,"Apr 21, 2020",3.57143,
13597,Libya,LBY,"Apr 22, 2020",2.28571,
13598,Libya,LBY,"Apr 23, 2020",1.57143,
13599,Libya,LBY,"Apr 24, 2020",1.57143,
13600,Libya,LBY,"Apr 25, 2020",1.71429,
13601,Libya,LBY,"Apr 26, 2020",1.71429,
13602,Libya,LBY,"Apr 27, 2020",1.71429,
13603,Libya,LBY,"Apr 28, 2020",1.42857,
13604,Libya,LBY,"Apr 29, 2020",1.42857,
13605,Libya,LBY,"Apr 30, 2020",0.28571,
13606,Libya,LBY,"May 1, 2020",0.14286,
13607,Libya,LBY,"May 2, 2020",0.28571,
13608,Libya,LBY,"May 3, 2020",0.28571,
13609,Libya,LBY,"May 4, 2020",0.28571,
13610,Libya,LBY,"May 5, 2020",0.28571,
13611,Libya,LBY,"May 6, 2020",0.28571,
13612,Libya,LBY,"May 7, 2020",0.42857,
13613,Libya,LBY,"May 8, 2020",0.42857,
13614,Libya,LBY,"May 9, 2020",0.14286,
13615,Libya,LBY,"May 10, 2020",0.14286,
13616,Libya,LBY,"May 11, 2020",0.14286,
13617,Libya,LBY,"May 12, 2020",0.14286,
13618,Libya,LBY,"May 13, 2020",0.14286,
13619,Libya,LBY,"May 14, 2020",0.0,
13620,Libya,LBY,"May 15, 2020",0.0,
13621,Libya,LBY,"May 16, 2020",0.0,
13622,Libya,LBY,"May 17, 2020",0.14286,
13623,Libya,LBY,"May 18, 2020",0.14286,
13624,Libya,LBY,"May 19, 2020",0.14286,
13625,Libya,LBY,"May 20, 2020",0.57143,
13626,Libya,LBY,"May 21, 2020",0.71429,
13627,Libya,LBY,"May 22, 2020",1.0,
13628,Libya,LBY,"May 23, 2020",1.14286,
13629,Libya,LBY,"May 24, 2020",1.42857,
13630,Libya,LBY,"May 25, 2020",1.42857,
13631,Libya,LBY,"May 26, 2020",1.42857,
13632,Libya,LBY,"May 27, 2020",1.28571,
13633,Libya,LBY,"May 28, 2020",4.28571,
13634,Libya,LBY,"May 29, 2020",4.85714,
13635,Libya,LBY,"May 30, 2020",6.57143,
13636,Libya,LBY,"May 31, 2020",7.85714,
13637,Libya,LBY,"Jun 1, 2020",11.57143,
13638,Libya,LBY,"Jun 2, 2020",13.28571,
13639,Libya,LBY,"Jun 3, 2020",15.0,
13640,Libya,LBY,"Jun 4, 2020",13.85714,
13641,Libya,LBY,"Jun 5, 2020",13.0,
13642,Libya,LBY,"Jun 6, 2020",17.28571,
13643,Libya,LBY,"Jun 7, 2020",18.0,
13644,Libya,LBY,"Jun 8, 2020",14.28571,
13645,Libya,LBY,"Jun 9, 2020",14.57143,
13646,Libya,LBY,"Jun 10, 2020",21.42857,
13647,Libya,LBY,"Jun 11, 2020",26.0,
13648,Libya,LBY,"Jun 12, 2020",28.14286,
13649,Libya,LBY,"Jun 13, 2020",24.28571,
13650,Libya,LBY,"Jun 14, 2020",23.14286,
13651,Liechtenstein,LIE,"Mar 14, 2020",1.0,
13652,Liechtenstein,LIE,"Mar 15, 2020",0.75,
13653,Liechtenstein,LIE,"Mar 16, 2020",1.2,
13654,Liechtenstein,LIE,"Mar 17, 2020",1.0,
13655,Liechtenstein,LIE,"Mar 18, 2020",0.85714,
13656,Liechtenstein,LIE,"Mar 19, 2020",3.14286,
13657,Liechtenstein,LIE,"Mar 20, 2020",3.0,
13658,Liechtenstein,LIE,"Mar 21, 2020",4.28571,
13659,Liechtenstein,LIE,"Mar 22, 2020",4.57143,
13660,Liechtenstein,LIE,"Mar 23, 2020",5.57143,
13661,Liechtenstein,LIE,"Mar 24, 2020",5.57143,
13662,Liechtenstein,LIE,"Mar 25, 2020",5.71429,
13663,Liechtenstein,LIE,"Mar 26, 2020",3.71429,
13664,Liechtenstein,LIE,"Mar 27, 2020",4.42857,
13665,Liechtenstein,LIE,"Mar 28, 2020",3.71429,
13666,Liechtenstein,LIE,"Mar 29, 2020",3.57143,
13667,Liechtenstein,LIE,"Mar 30, 2020",2.28571,
13668,Liechtenstein,LIE,"Mar 31, 2020",2.57143,
13669,Liechtenstein,LIE,"Apr 1, 2020",3.0,
13670,Liechtenstein,LIE,"Apr 2, 2020",3.0,
13671,Liechtenstein,LIE,"Apr 3, 2020",2.71429,
13672,Liechtenstein,LIE,"Apr 4, 2020",2.14286,
13673,Liechtenstein,LIE,"Apr 5, 2020",2.28571,
13674,Liechtenstein,LIE,"Apr 6, 2020",2.28571,
13675,Liechtenstein,LIE,"Apr 7, 2020",2.0,
13676,Liechtenstein,LIE,"Apr 8, 2020",1.42857,
13677,Liechtenstein,LIE,"Apr 9, 2020",1.0,
13678,Liechtenstein,LIE,"Apr 10, 2020",0.57143,
13679,Liechtenstein,LIE,"Apr 11, 2020",0.71429,
13680,Liechtenstein,LIE,"Apr 12, 2020",0.42857,
13681,Liechtenstein,LIE,"Apr 13, 2020",0.28571,
13682,Liechtenstein,LIE,"Apr 14, 2020",0.42857,
13683,Liechtenstein,LIE,"Apr 15, 2020",0.42857,
13684,Liechtenstein,LIE,"Apr 16, 2020",0.28571,
13685,Liechtenstein,LIE,"Apr 17, 2020",0.28571,
13686,Liechtenstein,LIE,"Apr 18, 2020",0.14286,
13687,Liechtenstein,LIE,"Apr 19, 2020",0.28571,
13688,Liechtenstein,LIE,"Apr 20, 2020",0.28571,
13689,Liechtenstein,LIE,"Apr 21, 2020",0.14286,
13690,Liechtenstein,LIE,"Apr 22, 2020",0.14286,
13691,Liechtenstein,LIE,"Apr 23, 2020",0.14286,
13692,Liechtenstein,LIE,"Apr 24, 2020",0.14286,
13693,Liechtenstein,LIE,"Apr 25, 2020",0.14286,
13694,Liechtenstein,LIE,"Apr 26, 2020",0.14286,
13695,Liechtenstein,LIE,"Apr 27, 2020",0.14286,
13696,Liechtenstein,LIE,"Apr 28, 2020",0.14286,
13697,Liechtenstein,LIE,"Apr 29, 2020",0.14286,
13698,Liechtenstein,LIE,"Apr 30, 2020",0.14286,
13699,Liechtenstein,LIE,"May 1, 2020",0.14286,
13700,Liechtenstein,LIE,"May 2, 2020",0.14286,
13701,Liechtenstein,LIE,"May 3, 2020",0.0,
13702,Liechtenstein,LIE,"May 4, 2020",0.0,
13703,Liechtenstein,LIE,"May 5, 2020",0.0,
13704,Liechtenstein,LIE,"May 6, 2020",0.0,
13705,Liechtenstein,LIE,"May 7, 2020",0.0,
13706,Liechtenstein,LIE,"May 8, 2020",0.0,
13707,Liechtenstein,LIE,"May 9, 2020",0.0,
13708,Liechtenstein,LIE,"May 10, 2020",0.0,
13709,Liechtenstein,LIE,"May 11, 2020",0.0,
13710,Liechtenstein,LIE,"May 12, 2020",0.0,
13711,Liechtenstein,LIE,"May 13, 2020",0.0,
13712,Liechtenstein,LIE,"May 14, 2020",0.0,
13713,Liechtenstein,LIE,"May 15, 2020",0.0,
13714,Liechtenstein,LIE,"May 16, 2020",0.0,
13715,Liechtenstein,LIE,"May 17, 2020",0.0,
13716,Liechtenstein,LIE,"May 18, 2020",0.0,
13717,Liechtenstein,LIE,"May 19, 2020",0.0,
13718,Liechtenstein,LIE,"May 20, 2020",0.0,
13719,Liechtenstein,LIE,"May 21, 2020",0.0,
13720,Liechtenstein,LIE,"May 22, 2020",0.0,
13721,Liechtenstein,LIE,"May 23, 2020",0.0,
13722,Liechtenstein,LIE,"May 24, 2020",0.0,
13723,Liechtenstein,LIE,"May 25, 2020",0.0,
13724,Liechtenstein,LIE,"May 26, 2020",0.0,
13725,Liechtenstein,LIE,"May 27, 2020",0.0,
13726,Liechtenstein,LIE,"May 28, 2020",0.0,
13727,Liechtenstein,LIE,"May 29, 2020",0.0,
13728,Liechtenstein,LIE,"May 30, 2020",0.0,
13729,Liechtenstein,LIE,"May 31, 2020",0.0,
13730,Liechtenstein,LIE,"Jun 1, 2020",0.0,
13731,Liechtenstein,LIE,"Jun 2, 2020",0.0,
13732,Liechtenstein,LIE,"Jun 3, 2020",0.0,
13733,Liechtenstein,LIE,"Jun 4, 2020",0.0,
13734,Liechtenstein,LIE,"Jun 5, 2020",0.0,
13735,Liechtenstein,LIE,"Jun 6, 2020",0.0,
13736,Liechtenstein,LIE,"Jun 7, 2020",0.0,
13737,Liechtenstein,LIE,"Jun 8, 2020",0.0,
13738,Liechtenstein,LIE,"Jun 9, 2020",0.0,
13739,Liechtenstein,LIE,"Jun 10, 2020",0.0,
13740,Liechtenstein,LIE,"Jun 11, 2020",0.0,
13741,Liechtenstein,LIE,"Jun 12, 2020",0.0,
13742,Liechtenstein,LIE,"Jun 13, 2020",0.0,
13743,Liechtenstein,LIE,"Jun 14, 2020",0.0,
13744,Lithuania,LTU,"Jan 2, 2020",0.0,-84.0
13745,Lithuania,LTU,"Jan 3, 2020",0.0,-83.0
13746,Lithuania,LTU,"Jan 4, 2020",0.0,-82.0
13747,Lithuania,LTU,"Jan 5, 2020",0.0,-81.0
13748,Lithuania,LTU,"Jan 6, 2020",0.0,-80.0
13749,Lithuania,LTU,"Jan 7, 2020",0.0,-79.0
13750,Lithuania,LTU,"Jan 8, 2020",0.0,-78.0
13751,Lithuania,LTU,"Jan 9, 2020",0.0,-77.0
13752,Lithuania,LTU,"Jan 10, 2020",0.0,-76.0
13753,Lithuania,LTU,"Jan 11, 2020",0.0,-75.0
13754,Lithuania,LTU,"Jan 12, 2020",0.0,-74.0
13755,Lithuania,LTU,"Jan 13, 2020",0.0,-73.0
13756,Lithuania,LTU,"Jan 14, 2020",0.0,-72.0
13757,Lithuania,LTU,"Jan 15, 2020",0.0,-71.0
13758,Lithuania,LTU,"Jan 16, 2020",0.0,-70.0
13759,Lithuania,LTU,"Jan 17, 2020",0.0,-69.0
13760,Lithuania,LTU,"Jan 18, 2020",0.0,-68.0
13761,Lithuania,LTU,"Jan 19, 2020",0.0,-67.0
13762,Lithuania,LTU,"Jan 20, 2020",0.0,-66.0
13763,Lithuania,LTU,"Jan 21, 2020",0.0,-65.0
13764,Lithuania,LTU,"Jan 22, 2020",0.0,-64.0
13765,Lithuania,LTU,"Jan 23, 2020",0.0,-63.0
13766,Lithuania,LTU,"Jan 24, 2020",0.0,-62.0
13767,Lithuania,LTU,"Jan 25, 2020",0.0,-61.0
13768,Lithuania,LTU,"Jan 26, 2020",0.0,-60.0
13769,Lithuania,LTU,"Jan 27, 2020",0.0,-59.0
13770,Lithuania,LTU,"Jan 28, 2020",0.0,-58.0
13771,Lithuania,LTU,"Jan 29, 2020",0.0,-57.0
13772,Lithuania,LTU,"Jan 30, 2020",0.0,-56.0
13773,Lithuania,LTU,"Jan 31, 2020",0.0,-55.0
13774,Lithuania,LTU,"Feb 1, 2020",0.0,-54.0
13775,Lithuania,LTU,"Feb 2, 2020",0.0,-53.0
13776,Lithuania,LTU,"Feb 3, 2020",0.0,-52.0
13777,Lithuania,LTU,"Feb 4, 2020",0.0,-51.0
13778,Lithuania,LTU,"Feb 5, 2020",0.0,-50.0
13779,Lithuania,LTU,"Feb 6, 2020",0.0,-49.0
13780,Lithuania,LTU,"Feb 7, 2020",0.0,-48.0
13781,Lithuania,LTU,"Feb 8, 2020",0.0,-47.0
13782,Lithuania,LTU,"Feb 9, 2020",0.0,-46.0
13783,Lithuania,LTU,"Feb 10, 2020",0.0,-45.0
13784,Lithuania,LTU,"Feb 11, 2020",0.0,-44.0
13785,Lithuania,LTU,"Feb 12, 2020",0.0,-43.0
13786,Lithuania,LTU,"Feb 13, 2020",0.0,-42.0
13787,Lithuania,LTU,"Feb 14, 2020",0.0,-41.0
13788,Lithuania,LTU,"Feb 15, 2020",0.0,-40.0
13789,Lithuania,LTU,"Feb 16, 2020",0.0,-39.0
13790,Lithuania,LTU,"Feb 17, 2020",0.0,-38.0
13791,Lithuania,LTU,"Feb 18, 2020",0.0,-37.0
13792,Lithuania,LTU,"Feb 19, 2020",0.0,-36.0
13793,Lithuania,LTU,"Feb 20, 2020",0.0,-35.0
13794,Lithuania,LTU,"Feb 21, 2020",0.0,-34.0
13795,Lithuania,LTU,"Feb 22, 2020",0.0,-33.0
13796,Lithuania,LTU,"Feb 23, 2020",0.0,-32.0
13797,Lithuania,LTU,"Feb 24, 2020",0.0,-31.0
13798,Lithuania,LTU,"Feb 25, 2020",0.0,-30.0
13799,Lithuania,LTU,"Feb 26, 2020",0.0,-29.0
13800,Lithuania,LTU,"Feb 27, 2020",0.0,-28.0
13801,Lithuania,LTU,"Feb 28, 2020",0.14286,-27.0
13802,Lithuania,LTU,"Feb 29, 2020",0.14286,-26.0
13803,Lithuania,LTU,"Mar 1, 2020",0.14286,-25.0
13804,Lithuania,LTU,"Mar 2, 2020",0.14286,-24.0
13805,Lithuania,LTU,"Mar 3, 2020",0.16667,-23.0
13806,Lithuania,LTU,"Mar 4, 2020",0.2,-22.0
13807,Lithuania,LTU,"Mar 5, 2020",0.25,-21.0
13808,Lithuania,LTU,"Mar 6, 2020",0.0,-20.0
13809,Lithuania,LTU,"Mar 7, 2020",,-19.0
13810,Lithuania,LTU,"Mar 8, 2020",,-18.0
13811,Lithuania,LTU,"Mar 9, 2020",,-17.0
13812,Lithuania,LTU,"Mar 10, 2020",,-16.0
13813,Lithuania,LTU,"Mar 11, 2020",,-15.0
13814,Lithuania,LTU,"Mar 12, 2020",,-14.0
13815,Lithuania,LTU,"Mar 13, 2020",,-13.0
13816,Lithuania,LTU,"Mar 14, 2020",1.66667,-12.0
13817,Lithuania,LTU,"Mar 15, 2020",2.0,-11.0
13818,Lithuania,LTU,"Mar 16, 2020",2.6,-10.0
13819,Lithuania,LTU,"Mar 17, 2020",2.66667,-9.0
13820,Lithuania,LTU,"Mar 18, 2020",3.66667,-8.0
13821,Lithuania,LTU,"Mar 19, 2020",5.0,-7.0
13822,Lithuania,LTU,"Mar 20, 2020",6.42857,-6.0
13823,Lithuania,LTU,"Mar 21, 2020",9.0,-5.0
13824,Lithuania,LTU,"Mar 22, 2020",13.71429,-4.0
13825,Lithuania,LTU,"Mar 23, 2020",18.42857,-3.0
13826,Lithuania,LTU,"Mar 24, 2020",23.14286,-2.0
13827,Lithuania,LTU,"Mar 25, 2020",26.28571,-1.0
13828,Lithuania,LTU,"Mar 26, 2020",34.42857,0.0
13829,Lithuania,LTU,"Mar 27, 2020",35.85714,1.0
13830,Lithuania,LTU,"Mar 28, 2020",41.28571,2.0
13831,Lithuania,LTU,"Mar 29, 2020",41.28571,3.0
13832,Lithuania,LTU,"Mar 30, 2020",48.71429,4.0
13833,Lithuania,LTU,"Mar 31, 2020",43.57143,5.0
13834,Lithuania,LTU,"Apr 1, 2020",46.28571,6.0
13835,Lithuania,LTU,"Apr 2, 2020",43.85714,7.0
13836,Lithuania,LTU,"Apr 3, 2020",50.0,8.0
13837,Lithuania,LTU,"Apr 4, 2020",59.0,9.0
13838,Lithuania,LTU,"Apr 5, 2020",53.85714,10.0
13839,Lithuania,LTU,"Apr 6, 2020",46.71429,11.0
13840,Lithuania,LTU,"Apr 7, 2020",51.28571,12.0
13841,Lithuania,LTU,"Apr 8, 2020",49.57143,13.0
13842,Lithuania,LTU,"Apr 9, 2020",47.28571,14.0
13843,Lithuania,LTU,"Apr 10, 2020",43.71429,15.0
13844,Lithuania,LTU,"Apr 11, 2020",32.57143,16.0
13845,Lithuania,LTU,"Apr 12, 2020",40.28571,17.0
13846,Lithuania,LTU,"Apr 13, 2020",35.85714,18.0
13847,Lithuania,LTU,"Apr 14, 2020",32.42857,19.0
13848,Lithuania,LTU,"Apr 15, 2020",27.14286,20.0
13849,Lithuania,LTU,"Apr 16, 2020",25.57143,21.0
13850,Lithuania,LTU,"Apr 17, 2020",27.71429,22.0
13851,Lithuania,LTU,"Apr 18, 2020",34.28571,23.0
13852,Lithuania,LTU,"Apr 19, 2020",35.0,24.0
13853,Lithuania,LTU,"Apr 20, 2020",37.71429,25.0
13854,Lithuania,LTU,"Apr 21, 2020",40.0,26.0
13855,Lithuania,LTU,"Apr 22, 2020",42.85714,27.0
13856,Lithuania,LTU,"Apr 23, 2020",43.85714,28.0
13857,Lithuania,LTU,"Apr 24, 2020",37.28571,29.0
13858,Lithuania,LTU,"Apr 25, 2020",24.42857,30.0
13859,Lithuania,LTU,"Apr 26, 2020",18.28571,31.0
13860,Lithuania,LTU,"Apr 27, 2020",16.0,32.0
13861,Lithuania,LTU,"Apr 28, 2020",14.14286,33.0
13862,Lithuania,LTU,"Apr 29, 2020",-3.71429,34.0
13863,Lithuania,LTU,"Apr 30, 2020",-3.28571,35.0
13864,Lithuania,LTU,"May 1, 2020",-3.57143,36.0
13865,Lithuania,LTU,"May 2, 2020",-1.57143,37.0
13866,Lithuania,LTU,"May 3, 2020",-2.85714,38.0
13867,Lithuania,LTU,"May 4, 2020",-4.0,39.0
13868,Lithuania,LTU,"May 5, 2020",-4.28571,40.0
13869,Lithuania,LTU,"May 6, 2020",11.28571,41.0
13870,Lithuania,LTU,"May 7, 2020",7.57143,42.0
13871,Lithuania,LTU,"May 8, 2020",6.85714,43.0
13872,Lithuania,LTU,"May 9, 2020",5.28571,44.0
13873,Lithuania,LTU,"May 10, 2020",5.42857,45.0
13874,Lithuania,LTU,"May 11, 2020",9.85714,46.0
13875,Lithuania,LTU,"May 12, 2020",9.42857,47.0
13876,Lithuania,LTU,"May 13, 2020",9.71429,48.0
13877,Lithuania,LTU,"May 14, 2020",11.0,49.0
13878,Lithuania,LTU,"May 15, 2020",11.14286,50.0
13879,Lithuania,LTU,"May 16, 2020",12.42857,51.0
13880,Lithuania,LTU,"May 17, 2020",12.85714,52.0
13881,Lithuania,LTU,"May 18, 2020",8.85714,53.0
13882,Lithuania,LTU,"May 19, 2020",8.85714,54.0
13883,Lithuania,LTU,"May 20, 2020",10.14286,55.0
13884,Lithuania,LTU,"May 21, 2020",10.28571,56.0
13885,Lithuania,LTU,"May 22, 2020",11.85714,57.0
13886,Lithuania,LTU,"May 23, 2020",11.57143,58.0
13887,Lithuania,LTU,"May 24, 2020",11.71429,59.0
13888,Lithuania,LTU,"May 25, 2020",11.71429,60.0
13889,Lithuania,LTU,"May 26, 2020",12.57143,61.0
13890,Lithuania,LTU,"May 27, 2020",11.0,62.0
13891,Lithuania,LTU,"May 28, 2020",10.0,63.0
13892,Lithuania,LTU,"May 29, 2020",8.85714,64.0
13893,Lithuania,LTU,"May 30, 2020",8.28571,65.0
13894,Lithuania,LTU,"May 31, 2020",7.71429,66.0
13895,Lithuania,LTU,"Jun 1, 2020",7.42857,67.0
13896,Lithuania,LTU,"Jun 2, 2020",6.14286,68.0
13897,Lithuania,LTU,"Jun 3, 2020",6.14286,69.0
13898,Lithuania,LTU,"Jun 4, 2020",5.28571,70.0
13899,Lithuania,LTU,"Jun 5, 2020",4.42857,71.0
13900,Lithuania,LTU,"Jun 6, 2020",4.57143,72.0
13901,Lithuania,LTU,"Jun 7, 2020",5.0,73.0
13902,Lithuania,LTU,"Jun 8, 2020",5.57143,74.0
13903,Lithuania,LTU,"Jun 9, 2020",6.0,75.0
13904,Lithuania,LTU,"Jun 10, 2020",6.42857,76.0
13905,Lithuania,LTU,"Jun 11, 2020",7.0,77.0
13906,Lithuania,LTU,"Jun 12, 2020",9.28571,78.0
